order_id,customer_id,product_id,order_date,quantity,unit_price,discount,subtotal,shipping_cost,total_amount,order_status,delivery_days,channel
ORD003211,CUST01294,PROD0137,2024-03-11,3,31.24,0.0,93.72,0.0,93.72,Completed,14.0,In-Store
ORD003212,CUST00615,PROD0061,2023-02-05,5,35.83,0.0,179.15,0.0,179.15,Completed,6.0,Mobile App
ORD003213,CUST00194,PROD0032,2022-08-09,4,375.59,0.0,1502.36,0.0,1502.36,Completed,13.0,Mobile App
ORD003214,CUST01251,PROD0065,2023-11-04,4,5.52,0.0,22.08,2.67,24.75,Completed,10.0,In-Store
ORD003215,CUST00906,PROD0065,2022-06-28,4,5.52,0.15,18.77,3.06,21.83,Completed,4.0,Website
ORD003216,CUST01274,PROD0127,2024-02-25,3,209.95,0.2,503.88,0.0,503.88,Completed,11.0,Website
ORD003217,CUST00243,PROD0062,2024-02-29,1,32.64,0.0,32.64,6.97,39.61,Completed,13.0,Website
ORD003218,CUST01439,PROD0020,2024-02-02,5,83.88,0.0,419.4,0.0,419.4,Completed,14.0,Website
ORD003219,CUST01540,PROD0061,2023-05-29,1,35.83,0.0,35.83,14.37,50.2,Completed,14.0,Mobile App
ORD003220,CUST00352,PROD0084,2022-11-30,2,22.37,0.0,44.74,0.39,45.13,Completed,9.0,Mobile App
ORD003221,CUST00981,PROD0077,2023-12-16,2,31.47,0.15,53.5,0.0,53.5,Completed,8.0,Website
ORD003222,CUST01394,PROD0044,2023-07-31,3,145.08,0.0,435.24,0.0,435.24,Completed,12.0,Mobile App
ORD003223,CUST00895,PROD0069,2024-02-06,4,56.01,0.0,224.04,0.0,224.04,Completed,7.0,Website
ORD003224,CUST01480,PROD0100,2023-07-05,1,40.76,0.15,34.65,0.4,35.05,Completed,13.0,Website
ORD003225,CUST01284,PROD0063,2023-11-22,4,338.73,0.0,1354.92,0.0,1354.92,Processing,,Phone
ORD003226,CUST01805,PROD0017,2022-12-26,5,195.72,0.05,929.67,0.0,929.67,Completed,10.0,Mobile App
ORD003227,CUST01288,PROD0099,2022-06-28,3,68.63,0.0,205.89,0.0,205.89,Completed,7.0,Mobile App
ORD003228,CUST00278,PROD0113,2023-02-27,1,136.56,0.0,136.56,0.0,136.56,Completed,10.0,Phone
ORD003229,CUST00259,PROD0082,2023-06-12,1,41.73,0.0,41.73,10.91,52.64,Completed,4.0,Mobile App
ORD003230,CUST00725,PROD0066,2022-08-29,1,44.66,0.0,44.66,13.66,58.32,Cancelled,,Mobile App
ORD003231,CUST01143,PROD0131,2024-03-12,2,29.03,0.15,49.35,2.0,51.35,Completed,3.0,Website
ORD003232,CUST01510,PROD0068,2023-05-29,5,44.01,0.1,198.04,0.0,198.04,Completed,5.0,Website
ORD003233,CUST01219,PROD0102,2023-07-03,4,43.63,0.1,157.07,0.0,157.07,Completed,10.0,Website
ORD003234,CUST01542,PROD0130,2023-09-17,3,31.92,0.0,95.76,0.0,95.76,Processing,,Mobile App
ORD003235,CUST00473,PROD0018,2024-01-09,3,46.5,0.0,139.5,0.0,139.5,Completed,5.0,Website
ORD003236,CUST00280,PROD0101,2024-02-01,1,36.29,0.15,30.85,7.14,37.99,Cancelled,,Mobile App
ORD003237,CUST00348,PROD0137,2024-02-07,4,31.24,0.0,124.96,0.0,124.96,Completed,12.0,Website
ORD003238,CUST01186,PROD0044,2024-01-09,5,145.08,0.15,616.59,0.0,616.59,Completed,14.0,Mobile App
ORD003239,CUST00139,PROD0070,2024-01-18,4,105.18,0.0,420.72,0.0,420.72,Completed,11.0,In-Store
ORD003240,CUST00895,PROD0126,2024-02-20,5,5.0,0.1,22.5,2.56,25.06,Cancelled,,Phone
ORD003241,CUST00802,PROD0128,2023-09-12,4,7.13,0.1,25.67,7.04,32.71,Completed,14.0,Phone
ORD003242,CUST01095,PROD0054,2024-02-02,4,62.88,0.05,238.94,0.0,238.94,Cancelled,,Website
ORD003243,CUST01140,PROD0026,2024-01-11,1,67.92,0.0,67.92,0.0,67.92,Completed,10.0,Website
ORD003244,CUST01168,PROD0027,2023-12-24,3,9.19,0.0,27.57,11.58,39.15,Completed,14.0,Website
ORD003245,CUST01167,PROD0061,2022-06-10,3,35.83,0.2,85.99,0.0,85.99,Completed,7.0,Mobile App
ORD003246,CUST01792,PROD0136,2023-11-08,3,43.19,0.2,103.66,0.0,103.66,Completed,9.0,Website
ORD003247,CUST01268,PROD0099,2024-01-24,4,68.63,0.15,233.34,0.0,233.34,Completed,1.0,Mobile App
ORD003248,CUST00859,PROD0092,2023-07-10,3,14.52,0.15,37.03,7.02,44.05,Processing,,Mobile App
ORD003249,CUST00036,PROD0084,2023-07-12,1,22.37,0.2,17.9,2.57,20.47,Completed,1.0,Website
ORD003250,CUST00043,PROD0100,2024-01-12,2,40.76,0.15,69.29,0.0,69.29,Completed,3.0,Website
ORD003251,CUST00641,PROD0027,2024-02-12,5,9.19,0.0,45.95,13.15,59.1,Completed,3.0,Phone
ORD003252,CUST00708,PROD0076,2024-02-02,1,78.27,0.1,70.44,0.0,70.44,Completed,6.0,Website
ORD003253,CUST01243,PROD0083,2023-02-09,4,10.06,0.0,40.24,3.61,43.85,Completed,3.0,Mobile App
ORD003254,CUST01313,PROD0121,2023-06-20,4,40.87,0.2,130.78,0.0,130.78,Completed,12.0,Website
ORD003255,CUST00678,PROD0115,2022-03-26,4,15.59,0.15,53.01,0.0,53.01,Completed,6.0,Website
ORD003256,CUST00661,PROD0058,2023-03-29,4,9.8,0.2,31.36,3.78,35.14,Completed,13.0,Website
ORD003257,CUST01489,PROD0040,2023-09-10,3,21.25,0.0,63.75,0.0,63.75,Completed,3.0,Mobile App
ORD003258,CUST00436,PROD0108,2023-03-29,4,46.22,0.2,147.9,0.0,147.9,Completed,10.0,Mobile App
ORD003259,CUST00106,PROD0126,2022-04-30,3,5.0,0.2,12.0,2.55,14.55,Completed,3.0,Website
ORD003260,CUST01207,PROD0071,2023-11-01,5,8.53,0.15,36.25,11.41,47.66,Completed,7.0,Website
ORD003261,CUST00357,PROD0102,2022-12-22,4,43.63,0.0,174.52,0.0,174.52,Completed,11.0,Website
ORD003262,CUST01947,PROD0014,2024-02-24,2,237.79,0.0,475.58,0.0,475.58,Completed,14.0,Mobile App
ORD003263,CUST00367,PROD0069,2023-12-21,1,56.01,0.05,53.21,0.0,53.21,Completed,1.0,Website
ORD003264,CUST01468,PROD0023,2024-03-06,3,17.3,0.1,46.71,10.72,57.43,Completed,3.0,Website
ORD003265,CUST00012,PROD0121,2024-01-16,3,40.87,0.0,122.61,0.0,122.61,Completed,14.0,Website
ORD003266,CUST00698,PROD0052,2022-05-01,5,92.67,0.2,370.68,0.0,370.68,Completed,8.0,In-Store
ORD003267,CUST01834,PROD0042,2024-01-27,5,10.06,0.0,50.3,0.0,50.3,Completed,7.0,Website
ORD003268,CUST00583,PROD0043,2024-03-04,1,168.49,0.0,168.49,0.0,168.49,Completed,1.0,Website
ORD003269,CUST00289,PROD0102,2023-09-09,2,43.63,0.0,87.26,0.0,87.26,Returned,,Mobile App
ORD003270,CUST01387,PROD0018,2022-05-28,5,46.5,0.1,209.25,0.0,209.25,Processing,,Website
ORD003271,CUST01016,PROD0115,2023-07-31,2,15.59,0.1,28.06,2.69,30.75,Completed,7.0,Mobile App
ORD003272,CUST01236,PROD0049,2024-03-12,2,34.84,0.15,59.23,0.0,59.23,Completed,9.0,Website
ORD003273,CUST00007,PROD0017,2023-12-11,4,195.72,0.0,782.88,0.0,782.88,Completed,13.0,Mobile App
ORD003274,CUST00788,PROD0063,2023-03-27,2,338.73,0.2,541.97,0.0,541.97,Completed,12.0,Mobile App
ORD003275,CUST00474,PROD0130,2023-06-24,3,31.92,0.0,95.76,0.0,95.76,Completed,5.0,Mobile App
ORD003276,CUST00168,PROD0064,2023-11-26,4,10.0,0.15,34.0,12.07,46.07,Completed,7.0,Website
ORD003277,CUST01162,PROD0051,2023-08-26,1,27.28,0.0,27.28,7.07,34.35,Completed,9.0,Phone
ORD003278,CUST01498,PROD0018,2022-10-24,1,46.5,0.1,41.85,3.6,45.45,Completed,7.0,Website
ORD003279,CUST02000,PROD0128,2024-01-12,4,7.13,0.2,22.82,6.96,29.78,Completed,4.0,Website
ORD003280,CUST00701,PROD0097,2023-12-14,3,9.7,0.0,29.1,5.23,34.33,Completed,6.0,Mobile App
ORD003281,CUST00120,PROD0065,2022-09-18,5,5.52,0.0,27.6,9.2,36.8,Completed,13.0,Mobile App
ORD003282,CUST00513,PROD0092,2023-06-06,1,14.52,0.0,14.52,13.53,28.05,Completed,3.0,Phone
ORD003283,CUST01183,PROD0081,2023-09-05,3,59.72,0.0,179.16,0.0,179.16,Completed,4.0,Mobile App
ORD003284,CUST01101,PROD0035,2023-11-27,2,72.06,0.15,122.5,0.0,122.5,Completed,4.0,Website
ORD003285,CUST00443,PROD0094,2023-11-13,1,5.0,0.0,5.0,14.61,19.61,Completed,9.0,Mobile App
ORD003286,CUST00977,PROD0008,2024-03-26,4,13.18,0.0,52.72,0.0,52.72,Completed,3.0,Phone
ORD003287,CUST01710,PROD0036,2023-02-23,4,66.17,0.0,264.68,0.0,264.68,Completed,7.0,Mobile App
ORD003288,CUST01192,PROD0082,2022-12-08,1,41.73,0.15,35.47,12.37,47.84,Completed,5.0,Website
ORD003289,CUST00978,PROD0041,2023-10-03,1,5.42,0.05,5.15,14.39,19.54,Completed,9.0,Website
ORD003290,CUST01505,PROD0035,2023-10-17,4,72.06,0.15,245.0,0.0,245.0,Cancelled,,Website
ORD003291,CUST01826,PROD0117,2024-01-22,2,76.15,0.0,152.3,0.0,152.3,Completed,3.0,Mobile App
ORD003292,CUST00110,PROD0146,2023-12-02,3,32.16,0.2,77.18,0.0,77.18,Completed,8.0,Website
ORD003293,CUST00707,PROD0009,2023-11-30,2,18.72,0.0,37.44,11.11,48.55,Completed,13.0,In-Store
ORD003294,CUST01039,PROD0053,2023-11-10,4,37.91,0.05,144.06,0.0,144.06,Completed,13.0,Website
ORD003295,CUST00449,PROD0047,2024-02-10,5,28.67,0.0,143.35,0.0,143.35,Completed,9.0,Website
ORD003296,CUST01146,PROD0077,2023-03-18,5,31.47,0.0,157.35,0.0,157.35,Completed,2.0,Mobile App
ORD003297,CUST00566,PROD0150,2023-08-16,1,20.5,0.15,17.43,10.6,28.03,Completed,10.0,Website
ORD003298,CUST01613,PROD0077,2023-12-30,4,31.47,0.0,125.88,0.0,125.88,Completed,13.0,Website
ORD003299,CUST00978,PROD0150,2024-03-02,1,20.5,0.0,20.5,3.87,24.37,Completed,6.0,Mobile App
ORD003300,CUST01261,PROD0127,2023-09-03,5,209.95,0.0,1049.75,0.0,1049.75,Completed,6.0,Website
ORD003301,CUST00898,PROD0018,2024-02-16,5,46.5,0.1,209.25,0.0,209.25,Completed,8.0,Website
ORD003302,CUST01227,PROD0089,2024-01-06,1,143.13,0.0,143.13,0.0,143.13,Completed,11.0,Website
ORD003303,CUST01920,PROD0059,2023-08-01,4,37.86,0.05,143.87,0.0,143.87,Completed,3.0,Mobile App
ORD003304,CUST01952,PROD0012,2023-11-06,2,242.17,0.1,435.91,0.0,435.91,Completed,12.0,In-Store
ORD003305,CUST01998,PROD0020,2022-11-10,4,83.88,0.05,318.74,0.0,318.74,Completed,12.0,Mobile App
ORD003306,CUST00895,PROD0062,2024-03-19,3,32.64,0.15,83.23,0.0,83.23,Cancelled,,Mobile App
ORD003307,CUST00088,PROD0064,2024-01-25,1,10.0,0.05,9.5,1.47,10.97,Completed,11.0,Mobile App
ORD003308,CUST00977,PROD0033,2024-01-28,1,41.18,0.05,39.12,13.28,52.4,Completed,6.0,Website
ORD003309,CUST01727,PROD0125,2023-05-30,3,111.85,0.0,335.55,0.0,335.55,Completed,11.0,Website
ORD003310,CUST01791,PROD0052,2024-03-29,2,92.67,0.2,148.27,0.0,148.27,Cancelled,,Website
ORD003311,CUST00819,PROD0129,2023-12-12,3,18.83,0.0,56.49,0.0,56.49,Completed,6.0,Mobile App
ORD003312,CUST00867,PROD0101,2024-03-12,5,36.29,0.1,163.31,0.0,163.31,Completed,2.0,Website
ORD003313,CUST01480,PROD0029,2023-04-01,3,18.6,0.0,55.8,0.0,55.8,Completed,14.0,Mobile App
ORD003314,CUST01305,PROD0108,2022-07-23,4,46.22,0.1,166.39,0.0,166.39,Completed,10.0,Website
ORD003315,CUST00089,PROD0062,2024-02-23,4,32.64,0.15,110.98,0.0,110.98,Completed,4.0,Mobile App
ORD003316,CUST01387,PROD0088,2022-02-20,5,46.74,0.0,233.7,0.0,233.7,Completed,6.0,Mobile App
ORD003317,CUST00501,PROD0019,2022-12-07,2,27.98,0.0,55.96,0.0,55.96,Cancelled,,Website
ORD003318,CUST00851,PROD0048,2022-08-13,2,26.6,0.0,53.2,0.0,53.2,Completed,6.0,Website
ORD003319,CUST01047,PROD0096,2023-05-24,4,27.52,0.1,99.07,0.0,99.07,Completed,7.0,Website
ORD003320,CUST01558,PROD0038,2022-10-26,4,70.57,0.1,254.05,0.0,254.05,Completed,8.0,Mobile App
ORD003321,CUST01827,PROD0143,2023-04-29,4,19.33,0.1,69.59,0.0,69.59,Completed,8.0,Website
ORD003322,CUST01077,PROD0147,2023-12-03,5,69.93,0.15,297.2,0.0,297.2,Completed,10.0,Website
ORD003323,CUST01515,PROD0022,2022-10-22,5,21.5,0.05,102.12,0.0,102.12,Completed,4.0,Mobile App
ORD003324,CUST00357,PROD0014,2024-03-10,3,237.79,0.15,606.36,0.0,606.36,Completed,4.0,In-Store
ORD003325,CUST00698,PROD0089,2022-07-27,5,143.13,0.15,608.3,0.0,608.3,Completed,2.0,Phone
ORD003326,CUST00148,PROD0002,2023-02-03,1,114.1,0.0,114.1,0.0,114.1,Completed,8.0,Website
ORD003327,CUST01326,PROD0029,2022-10-27,4,18.6,0.05,70.68,0.0,70.68,Completed,4.0,Website
ORD003328,CUST01543,PROD0024,2024-03-26,5,37.52,0.2,150.08,0.0,150.08,Completed,9.0,Mobile App
ORD003329,CUST00500,PROD0005,2023-07-02,5,13.41,0.0,67.05,0.0,67.05,Completed,11.0,Website
ORD003330,CUST00143,PROD0108,2022-06-26,2,46.22,0.0,92.44,0.0,92.44,Completed,4.0,Mobile App
ORD003331,CUST00741,PROD0107,2023-04-02,4,143.61,0.0,574.44,0.0,574.44,Completed,11.0,Mobile App
ORD003332,CUST01005,PROD0096,2023-11-28,4,27.52,0.1,99.07,0.0,99.07,Completed,12.0,Website
ORD003333,CUST00262,PROD0134,2024-03-27,3,41.88,0.2,100.51,0.0,100.51,Completed,2.0,Mobile App
ORD003334,CUST00939,PROD0010,2023-09-14,2,5.96,0.2,9.54,11.17,20.71,Completed,8.0,Website
ORD003335,CUST01872,PROD0079,2023-02-05,5,19.93,0.0,99.65,0.0,99.65,Completed,12.0,Website
ORD003336,CUST01889,PROD0053,2023-12-10,3,37.91,0.0,113.73,0.0,113.73,Completed,11.0,Website
ORD003337,CUST01612,PROD0106,2022-11-28,1,8.91,0.0,8.91,8.35,17.26,Completed,12.0,Mobile App
ORD003338,CUST00027,PROD0139,2024-02-11,1,20.19,0.15,17.16,12.65,29.81,Completed,14.0,Website
ORD003339,CUST01441,PROD0130,2024-02-19,4,31.92,0.0,127.68,0.0,127.68,Returned,,Website
ORD003340,CUST01152,PROD0052,2023-01-25,1,92.67,0.15,78.77,0.0,78.77,Completed,2.0,Phone
ORD003341,CUST01118,PROD0021,2023-12-17,4,122.54,0.05,465.65,0.0,465.65,Completed,13.0,Phone
ORD003342,CUST01658,PROD0101,2024-02-03,4,36.29,0.05,137.9,0.0,137.9,Completed,7.0,Website
ORD003343,CUST01496,PROD0078,2023-12-19,4,14.86,0.0,59.44,0.0,59.44,Completed,9.0,Website
ORD003344,CUST01834,PROD0107,2024-01-10,3,143.61,0.1,387.75,0.0,387.75,Completed,9.0,Mobile App
ORD003345,CUST00579,PROD0052,2023-09-09,4,92.67,0.1,333.61,0.0,333.61,Completed,1.0,Mobile App
ORD003346,CUST01368,PROD0072,2024-01-01,1,20.06,0.2,16.05,3.37,19.42,Completed,6.0,Website
ORD003347,CUST01031,PROD0028,2023-07-05,2,185.02,0.0,370.04,0.0,370.04,Processing,,Website
ORD003348,CUST01515,PROD0033,2023-02-12,4,41.18,0.15,140.01,0.0,140.01,Completed,6.0,Mobile App
ORD003349,CUST01186,PROD0013,2023-12-29,2,68.34,0.0,136.68,0.0,136.68,Completed,6.0,Website
ORD003350,CUST00014,PROD0016,2023-09-02,4,83.49,0.2,267.17,0.0,267.17,Completed,2.0,Mobile App
ORD003351,CUST00278,PROD0085,2023-06-10,2,72.95,0.0,145.9,0.0,145.9,Completed,14.0,Website
ORD003352,CUST00599,PROD0019,2024-02-28,5,27.98,0.0,139.9,0.0,139.9,Completed,3.0,Website
ORD003353,CUST01228,PROD0061,2023-10-03,5,35.83,0.1,161.23,0.0,161.23,Completed,3.0,In-Store
ORD003354,CUST01858,PROD0084,2022-05-20,1,22.37,0.0,22.37,8.81,31.18,Cancelled,,Mobile App
ORD003355,CUST00501,PROD0148,2023-04-04,1,14.66,0.0,14.66,6.0,20.66,Completed,2.0,Phone
ORD003356,CUST00522,PROD0106,2024-01-11,3,8.91,0.0,26.73,7.62,34.35,Completed,3.0,Mobile App
ORD003357,CUST01441,PROD0028,2024-03-02,5,185.02,0.15,786.34,0.0,786.34,Completed,6.0,Phone
ORD003358,CUST01451,PROD0007,2023-11-21,2,37.96,0.1,68.33,0.0,68.33,Completed,5.0,Mobile App
ORD003359,CUST00540,PROD0076,2024-01-25,2,78.27,0.15,133.06,0.0,133.06,Completed,14.0,Mobile App
ORD003360,CUST00525,PROD0082,2024-02-04,4,41.73,0.05,158.57,0.0,158.57,Completed,14.0,Mobile App
ORD003361,CUST00839,PROD0020,2024-02-15,2,83.88,0.1,150.98,0.0,150.98,Completed,9.0,Website
ORD003362,CUST00703,PROD0088,2024-02-02,1,46.74,0.2,37.39,11.05,48.44,Completed,1.0,Website
ORD003363,CUST01194,PROD0095,2024-02-07,5,28.05,0.0,140.25,0.0,140.25,Completed,12.0,Website
ORD003364,CUST00910,PROD0049,2023-04-28,2,34.84,0.0,69.68,0.0,69.68,Completed,10.0,Website
ORD003365,CUST01993,PROD0049,2023-07-05,4,34.84,0.2,111.49,0.0,111.49,Completed,1.0,In-Store
ORD003366,CUST01187,PROD0023,2023-12-31,2,17.3,0.15,29.41,6.9,36.31,Completed,7.0,Website
ORD003367,CUST00706,PROD0084,2024-01-07,2,22.37,0.05,42.5,0.52,43.02,Completed,9.0,Mobile App
ORD003368,CUST00086,PROD0035,2024-02-25,1,72.06,0.15,61.25,0.0,61.25,Returned,,Website
ORD003369,CUST01122,PROD0141,2023-12-08,5,42.89,0.0,214.45,0.0,214.45,Completed,2.0,Phone
ORD003370,CUST00438,PROD0110,2023-08-24,4,10.72,0.2,34.3,7.15,41.45,Completed,4.0,Website
ORD003371,CUST01710,PROD0114,2022-08-26,2,24.26,0.0,48.52,11.62,60.14,Completed,9.0,Website
ORD003372,CUST01617,PROD0108,2023-04-12,4,46.22,0.0,184.88,0.0,184.88,Processing,,Website
ORD003373,CUST00207,PROD0089,2024-02-09,4,143.13,0.15,486.64,0.0,486.64,Returned,,Phone
ORD003374,CUST01005,PROD0050,2023-07-20,5,29.59,0.05,140.55,0.0,140.55,Completed,8.0,Website
ORD003375,CUST00651,PROD0101,2023-07-23,4,36.29,0.0,145.16,0.0,145.16,Completed,10.0,Website
ORD003376,CUST01510,PROD0002,2023-08-03,5,114.1,0.15,484.93,0.0,484.93,Completed,6.0,Mobile App
ORD003377,CUST00848,PROD0141,2024-03-30,5,42.89,0.05,203.73,0.0,203.73,Completed,12.0,In-Store
ORD003378,CUST01472,PROD0091,2023-03-12,5,23.4,0.1,105.3,0.0,105.3,Completed,7.0,Mobile App
ORD003379,CUST00120,PROD0042,2024-01-30,3,10.06,0.0,30.18,14.72,44.9,Cancelled,,Website
ORD003380,CUST01629,PROD0109,2024-02-02,4,19.49,0.0,77.96,0.0,77.96,Completed,6.0,Website
ORD003381,CUST00868,PROD0013,2024-03-22,1,68.34,0.1,61.51,0.0,61.51,Completed,6.0,Website
ORD003382,CUST00627,PROD0024,2022-05-26,3,37.52,0.05,106.93,0.0,106.93,Completed,2.0,Website
ORD003383,CUST01246,PROD0004,2023-12-17,1,5.0,0.0,5.0,1.06,6.06,Processing,,Website
ORD003384,CUST00114,PROD0116,2023-07-16,2,74.16,0.1,133.49,0.0,133.49,Completed,9.0,Website
ORD003385,CUST00528,PROD0113,2023-11-18,2,136.56,0.15,232.15,0.0,232.15,Completed,5.0,Website
ORD003386,CUST00580,PROD0103,2024-01-05,5,35.99,0.0,179.95,0.0,179.95,Returned,,Website
ORD003387,CUST01303,PROD0142,2024-01-29,5,77.43,0.0,387.15,0.0,387.15,Completed,2.0,Website
ORD003388,CUST00371,PROD0082,2024-03-17,5,41.73,0.05,198.22,0.0,198.22,Completed,8.0,Website
ORD003389,CUST01862,PROD0028,2023-10-18,2,185.02,0.0,370.04,0.0,370.04,Completed,6.0,Website
ORD003390,CUST01983,PROD0065,2023-09-28,2,5.52,0.0,11.04,9.45,20.49,Completed,2.0,Mobile App
ORD003391,CUST00345,PROD0011,2023-12-10,2,30.58,0.2,48.93,5.3,54.23,Completed,5.0,Website
ORD003392,CUST00030,PROD0076,2024-03-21,2,78.27,0.15,133.06,0.0,133.06,Processing,,Website
ORD003393,CUST00130,PROD0081,2024-01-18,5,59.72,0.05,283.67,0.0,283.67,Completed,10.0,Website
ORD003394,CUST01681,PROD0010,2023-07-06,2,5.96,0.2,9.54,11.57,21.11,Completed,4.0,Website
ORD003395,CUST01454,PROD0108,2023-08-25,4,46.22,0.05,175.64,0.0,175.64,Completed,14.0,Website
ORD003396,CUST00230,PROD0043,2024-01-11,5,168.49,0.1,758.21,0.0,758.21,Completed,6.0,In-Store
ORD003397,CUST01716,PROD0052,2022-12-27,3,92.67,0.0,278.01,0.0,278.01,Completed,11.0,Website
ORD003398,CUST01002,PROD0141,2023-08-12,2,42.89,0.1,77.2,0.0,77.2,Completed,8.0,In-Store
ORD003399,CUST01442,PROD0050,2024-02-01,1,29.59,0.1,26.63,1.5,28.13,Completed,4.0,Website
ORD003400,CUST00357,PROD0115,2022-12-15,1,15.59,0.0,15.59,5.77,21.36,Cancelled,,Website
ORD003401,CUST00859,PROD0002,2023-06-22,4,114.1,0.0,456.4,0.0,456.4,Completed,6.0,Website
ORD003402,CUST01146,PROD0142,2023-03-15,3,77.43,0.0,232.29,0.0,232.29,Cancelled,,In-Store
ORD003403,CUST00569,PROD0121,2024-01-02,5,40.87,0.05,194.13,0.0,194.13,Returned,,Website
ORD003404,CUST00182,PROD0104,2023-06-27,4,101.35,0.05,385.13,0.0,385.13,Returned,,Website
ORD003405,CUST01112,PROD0144,2024-03-29,5,15.15,0.1,68.17,0.0,68.17,Completed,3.0,Website
ORD003406,CUST01792,PROD0016,2023-12-15,2,83.49,0.1,150.28,0.0,150.28,Completed,8.0,Mobile App
ORD003407,CUST00182,PROD0009,2023-02-08,3,18.72,0.1,50.54,0.0,50.54,Completed,10.0,In-Store
ORD003408,CUST00381,PROD0004,2023-02-25,2,5.0,0.05,9.5,0.19,9.69,Completed,8.0,Website
ORD003409,CUST00988,PROD0044,2022-07-31,3,145.08,0.2,348.19,0.0,348.19,Returned,,Website
ORD003410,CUST01357,PROD0097,2023-01-24,3,9.7,0.0,29.1,11.26,40.36,Completed,8.0,Mobile App
ORD003411,CUST01719,PROD0148,2023-04-22,4,14.66,0.05,55.71,0.0,55.71,Completed,5.0,Mobile App
ORD003412,CUST00195,PROD0080,2024-01-05,3,19.43,0.0,58.29,0.0,58.29,Completed,8.0,In-Store
ORD003413,CUST00766,PROD0114,2024-03-02,3,24.26,0.2,58.22,0.0,58.22,Completed,5.0,Website
ORD003414,CUST01944,PROD0137,2024-02-22,2,31.24,0.2,49.98,4.85,54.83,Completed,12.0,Website
ORD003415,CUST01610,PROD0013,2024-01-29,1,68.34,0.2,54.67,0.0,54.67,Completed,9.0,In-Store
ORD003416,CUST00569,PROD0029,2024-01-07,3,18.6,0.15,47.43,6.49,53.92,Completed,4.0,Website
ORD003417,CUST01113,PROD0020,2023-09-15,3,83.88,0.05,239.06,0.0,239.06,Returned,,Website
ORD003418,CUST00197,PROD0127,2023-10-28,1,209.95,0.15,178.46,0.0,178.46,Completed,6.0,Mobile App
ORD003419,CUST00501,PROD0003,2023-10-26,5,68.44,0.1,307.98,0.0,307.98,Completed,4.0,Mobile App
ORD003420,CUST00430,PROD0150,2024-01-28,2,20.5,0.0,41.0,6.51,47.51,Completed,12.0,Mobile App
ORD003421,CUST00438,PROD0082,2023-06-13,5,41.73,0.05,198.22,0.0,198.22,Completed,1.0,In-Store
ORD003422,CUST00889,PROD0089,2023-09-06,4,143.13,0.0,572.52,0.0,572.52,Cancelled,,Website
ORD003423,CUST01750,PROD0139,2023-08-15,5,20.19,0.0,100.95,0.0,100.95,Completed,4.0,Website
ORD003424,CUST01286,PROD0072,2023-06-27,3,20.06,0.05,57.17,0.0,57.17,Completed,1.0,In-Store
ORD003425,CUST00330,PROD0121,2023-09-25,5,40.87,0.15,173.7,0.0,173.7,Returned,,In-Store
ORD003426,CUST00145,PROD0140,2023-12-19,1,20.92,0.2,16.74,9.6,26.34,Completed,13.0,In-Store
ORD003427,CUST01357,PROD0038,2024-02-19,4,70.57,0.0,282.28,0.0,282.28,Returned,,Website
ORD003428,CUST00964,PROD0100,2023-07-14,2,40.76,0.15,69.29,0.0,69.29,Completed,12.0,Mobile App
ORD003429,CUST01295,PROD0149,2023-08-10,4,6.68,0.15,22.71,3.76,26.47,Completed,7.0,Phone
ORD003430,CUST00369,PROD0056,2024-03-25,4,46.96,0.0,187.84,0.0,187.84,Completed,4.0,Mobile App
ORD003431,CUST00706,PROD0072,2023-10-03,4,20.06,0.1,72.22,0.0,72.22,Completed,13.0,Website
ORD003432,CUST01889,PROD0106,2023-11-03,5,8.91,0.0,44.55,8.56,53.11,Cancelled,,Website
ORD003433,CUST01881,PROD0040,2023-03-13,2,21.25,0.15,36.12,8.58,44.7,Completed,5.0,Website
ORD003434,CUST01247,PROD0058,2022-08-14,2,9.8,0.1,17.64,11.31,28.95,Completed,1.0,Mobile App
ORD003435,CUST01566,PROD0048,2023-04-23,3,26.6,0.0,79.8,0.0,79.8,Returned,,Website
ORD003436,CUST00514,PROD0025,2024-01-26,5,69.99,0.0,349.95,0.0,349.95,Completed,5.0,Website
ORD003437,CUST00629,PROD0139,2024-01-27,5,20.19,0.0,100.95,0.0,100.95,Completed,6.0,Phone
ORD003438,CUST01086,PROD0022,2023-01-28,3,21.5,0.2,51.6,0.0,51.6,Completed,1.0,Mobile App
ORD003439,CUST00793,PROD0103,2024-03-06,2,35.99,0.0,71.98,0.0,71.98,Completed,4.0,Website
ORD003440,CUST00325,PROD0039,2024-02-07,4,15.76,0.05,59.89,0.0,59.89,Completed,4.0,Mobile App
ORD003441,CUST01737,PROD0003,2024-03-19,3,68.44,0.05,195.05,0.0,195.05,Completed,10.0,In-Store
ORD003442,CUST01120,PROD0093,2023-02-06,4,41.46,0.0,165.84,0.0,165.84,Completed,7.0,Mobile App
ORD003443,CUST01032,PROD0112,2023-11-08,2,29.8,0.0,59.6,0.0,59.6,Returned,,Phone
ORD003444,CUST00517,PROD0016,2024-02-22,5,83.49,0.05,396.58,0.0,396.58,Completed,3.0,Website
ORD003445,CUST00836,PROD0081,2023-11-11,4,59.72,0.0,238.88,0.0,238.88,Completed,11.0,Mobile App
ORD003446,CUST00182,PROD0013,2023-05-10,5,68.34,0.2,273.36,0.0,273.36,Completed,14.0,Website
